14-mar-2019,,,,,,,,,,,,,,,
iShares Floating Rate Bond ETF,,,,,,,,,,,,,,,
Inception Date,14-jun-2011,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 10,535,607,458.24",,,,,,,,,,,,,,
Number of Securities,707.00,,,,,,,,,,,,,,
Share,"207,400,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Nombre,Clase de activo,Peso (%),Precio,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Cupón (%),Plazo,YTM (%),Yield to Call (%),Yield to Worst (%),Duración,Par Value
CHARTER COMMUNICATIONS OPERATING L,Fixed Income,0.03,99.69,"2,853,426.73","2,853,426.73",Comunicaciones,--,US161175BP82,4.39,01-feb-2024,4.43,--,4.43,0.14,"2,848,000.00"
EXPORT-IMPORT BANK OF KOREA,Fixed Income,0.03,100.19,"2,838,637.42","2,838,637.42",Propiedad sin garantía,BF3T161,US302154CT41,3.19,01-jun-2021,3.16,--,3.16,0.22,"2,830,000.00"
SUMITOMO MITSUI TRUST BANK LTD 144A,Fixed Income,0.03,100.09,"2,828,894.59","2,828,894.59",Banca,--,US86563VAK52,3.24,19-sep-2019,2.97,--,2.97,0.01,"2,805,000.00"
MARTIN MARIETTA MATERIALS INC,Fixed Income,0.03,99.96,"2,821,171.32","2,821,171.32",Bienes de Capital,BYZ8VH0,US573284AR77,3.31,22-may-2020,3.36,--,3.36,0.19,"2,817,000.00"
NATIONAL RURAL UTILITIES COOPERATI MTN,Fixed Income,0.03,99.91,"2,795,329.69","2,795,329.69",Eléctrico,--,US63743HES76,3.18,30-jun-2021,3.09,--,3.09,0.05,"2,780,000.00"
SUNTRUST BANK,Fixed Income,0.03,99.70,"2,771,530.04","2,771,530.04",Banca,--,US86787EAW75,3.33,02-ago-2022,3.36,--,3.36,0.13,"2,770,000.00"
NEW YORK LIFE GLOBAL FUNDING 144A,Fixed Income,0.03,100.19,"2,736,770.71","2,736,770.71",Seguro,BYP7GK5,US64952WCL54,3.17,24-oct-2019,2.78,--,2.78,0.11,"2,720,000.00"
AMERICAN HONDA FINANCE CORPORATION MTN,Fixed Income,0.02,100.28,"2,605,803.79","2,605,803.79",Consumo cíclico,--,US02665WCR07,3.26,08-ene-2021,3.00,--,3.00,0.07,"2,585,000.00"
AMERICAN HONDA FINANCE CORPORATION MTN,Fixed Income,0.02,100.06,"2,567,414.19","2,567,414.19",Consumo cíclico,BF3RDG9,US02665WBY66,2.84,13-nov-2019,2.75,--,2.75,0.16,"2,560,000.00"
DBS GROUP HOLDINGS LTD MTN 144A,Fixed Income,0.02,100.38,"2,540,842.52","2,540,842.52",Banca,BDZ7S80,US24023KAC27,3.39,25-jul-2022,3.18,--,3.18,0.12,"2,520,000.00"
DAIMLER FINANCE NORTH AMERICA LLC 144A,Fixed Income,0.02,99.79,"2,533,534.78","2,533,534.78",Consumo cíclico,--,US233851DP62,3.40,05-nov-2021,3.44,--,3.44,0.15,"2,530,000.00"
COMMONWEALTH BANK OF AUSTRALIA MTN 144A,Fixed Income,0.02,100.15,"2,532,981.79","2,532,981.79",Banca,BDZRNL8,US2027A0JQ31,3.20,18-sep-2020,2.98,--,2.98,0.26,"2,510,000.00"
JOHN DEERE CAPITAL CORP MTN,Fixed Income,0.02,100.34,"2,522,411.19","2,522,411.19",Bienes de Capital,BGMH196,US24422EUN74,3.20,10-jul-2020,2.84,--,2.84,0.08,"2,500,000.00"
AMERICAN EXPRESS CREDIT CORPORATIO MTN,Fixed Income,0.02,100.20,"2,514,947.88","2,514,947.88",Banca,BD8NWD8,US0258M0ED70,3.32,30-oct-2019,2.94,--,2.87,0.13,"2,500,000.00"
GATX CORPORATION,Fixed Income,0.02,99.39,"2,503,620.93","2,503,620.93",Compañías Financieras,--,US361448BB85,3.45,05-nov-2021,3.65,--,3.65,0.14,"2,510,000.00"
TORONTO-DOMINION BANK/THE MTN,Fixed Income,0.02,100.96,"2,463,326.40","2,463,326.40",Banca,BYP0C28,US89114QBD97,3.52,14-dic-2020,3.04,--,3.04,0.26,"2,440,000.00"
TEXTRON INC,Fixed Income,0.02,98.72,"2,408,757.66","2,408,757.66",Bienes de Capital,--,US883203BZ36,3.25,10-nov-2020,4.04,--,4.04,0.15,"2,433,000.00"
CANADIAN IMPERIAL BANK OF COMMERCE,Fixed Income,0.02,99.84,"2,381,400.52","2,381,400.52",Banca,--,US13607RAE09,3.27,13-sep-2023,3.37,--,3.37,0.25,"2,385,000.00"
ALIMENTATION COUCHE-TARD INC 144A,Fixed Income,0.02,100.04,"2,271,013.19","2,271,013.19",Consumo cíclico,--,US01626PAL04,3.11,13-dic-2019,3.11,--,2.68,0.08,"2,270,000.00"
3M CO MTN,Fixed Income,0.02,99.42,"2,186,360.04","2,186,360.04",Bienes de Capital,BFY76F8,US88579YBE05,2.99,14-feb-2024,3.10,--,3.10,0.15,"2,194,000.00"
GENERAL MOTORS FINANCIAL CO INC,Fixed Income,0.02,100.23,"2,020,112.21","2,020,112.21",Consumo cíclico,BD0DSB6,US37045XBN57,4.06,04-oct-2019,3.56,--,3.56,0.06,"2,000,000.00"
INDUSTRIAL AND COMMERCIAL BANK OF,Fixed Income,0.02,100.07,"2,013,068.07","2,013,068.07",Propiedad sin garantía,BF29Q67,US45580KAH14,3.49,08-nov-2020,3.41,--,3.41,0.15,"2,005,000.00"
DEXIA CREDIT LOCAL SA 144A,Fixed Income,0.02,100.31,"2,007,830.43","2,007,830.43",Garantizado por el gobierno,BF8FJS2,US25214BAU89,2.94,04-sep-2020,2.77,--,2.77,0.22,"2,000,000.00"
TORONTO-DOMINION BANK/THE MTN,Fixed Income,0.02,100.14,"1,968,124.45","1,968,124.45",Banca,--,US89114QC229,2.88,11-jun-2020,2.83,--,2.83,0.24,"1,965,000.00"
CITIGROUP INC,Fixed Income,0.02,100.05,"1,862,947.85","1,862,947.85",Banca,BLBWJ15,US172967HN46,3.57,08-abr-2019,2.77,--,2.77,0.07,"1,850,000.00"
BANK OF NEW YORK MELLON CORP/THE MTN,Fixed Income,0.02,101.06,"1,761,319.06","1,761,319.06",Banca,BYX1YF0,US06406FAF09,3.80,30-oct-2023,3.49,--,3.42,0.15,"1,735,000.00"
CREDIT AGRICOLE SA (LONDON BRANCH) MTN 144A,Fixed Income,0.02,101.40,"1,757,502.07","1,757,502.07",Banca,BYN58Z0,US22532LAS34,3.98,01-jul-2021,3.23,--,3.23,0.07,"1,720,000.00"
COOPERATIEVE RABOBANK UA 144A,Fixed Income,0.02,99.25,"1,750,576.80","1,750,576.80",Banca,--,US74977RDD35,3.68,26-sep-2023,3.72,--,3.72,0.03,"1,750,000.00"
BMW US CAPITAL LLC 144A,Fixed Income,0.02,100.01,"1,722,316.20","1,722,316.20",Consumo cíclico,BGGJ9D8,US05565EBB02,3.06,14-ago-2020,3.04,--,3.04,0.17,"1,718,000.00"
PROTECTIVE LIFE GLOBAL FUNDING 144A,Fixed Income,0.01,99.96,"1,517,263.50","1,517,263.50",Seguro,--,US74368CAN48,3.17,13-jul-2020,3.08,--,3.08,0.09,"1,510,000.00"
AMGEN INC,Fixed Income,0.01,100.09,"1,509,040.91","1,509,040.91",Consumo no cíclico,BZ0BV93,US031162BT62,3.26,22-may-2019,2.80,--,2.80,0.19,"1,505,000.00"
M&T BANK CORPORATION,Fixed Income,0.01,99.18,"1,494,097.41","1,494,097.41",Banca,BYWJWR3,US55261FAK03,3.44,26-jul-2023,3.57,--,3.57,0.11,"1,500,000.00"
BPCE SA MTN,Fixed Income,0.01,100.28,"1,295,398.09","1,295,398.09",Banca,--,US05578DBD30,3.51,31-may-2022,3.47,--,3.47,0.22,"1,290,000.00"
NEDERLANDSE WATERSCHAPSBANK NV MTN 144A,Fixed Income,0.01,100.00,"1,208,153.35","1,208,153.35",Propiedad sin garantía,--,US63983TBH77,2.81,15-mar-2019,2.50,--,2.50,0.00,"1,200,000.00"
SUMITOMO MITSUI BANKING CORPORATIO,Fixed Income,0.01,99.69,"1,197,265.51","1,197,265.51",Banca,--,US865622CN21,3.15,16-oct-2020,3.25,--,3.25,0.09,"1,195,000.00"
MISSISSIPPI POWER COMPANY,Fixed Income,0.01,100.01,"1,098,202.72","1,098,202.72",Eléctrico,BFNNXH8,US605417CA09,3.47,27-mar-2020,3.33,--,3.25,0.04,"1,090,000.00"
AMERICAN EXPRESS COMPANY,Fixed Income,0.01,100.22,"1,058,870.66","1,058,870.66",Banca,BG1XG89,US025816BZ17,3.33,05-nov-2021,3.20,--,3.19,0.15,"1,053,000.00"
TYCO ELECTRONICS GROUP SA,Fixed Income,0.01,100.00,"1,030,764.39","1,030,764.39",Tecnologia,--,US902133AV91,3.05,05-jun-2020,3.12,--,3.12,0.23,"1,030,000.00"
ANZ NEW ZEALAND INTL LTD (LONDON B MTN 144A,Fixed Income,0.01,100.96,"1,024,783.78","1,024,783.78",Banca,BYX7RK4,US00182EBD04,3.77,25-ene-2022,3.34,--,3.34,0.13,"1,010,000.00"
BB&T CORP MTN,Fixed Income,0.01,100.40,"1,020,885.62","1,020,885.62",Banca,BDZW9M6,US05531FAY97,3.45,01-abr-2022,3.19,--,3.19,0.06,"1,010,000.00"
KOREA DEVELOPMENT BANK,Fixed Income,0.01,100.06,"1,020,759.61","1,020,759.61",Propiedad sin garantía,BYWQZW0,US500630CT36,3.15,12-mar-2021,3.19,--,3.19,0.25,"1,020,000.00"
SINOPEC GROUP OVERSEAS DEVELOPMENT RegS,Fixed Income,0.01,100.04,"1,006,899.38","1,006,899.38",Propiedad sin garantía,BLDYQY1,USG82003AD93,3.70,10-abr-2019,3.12,--,3.12,0.07,"1,000,000.00"
US BANK NA,Fixed Income,0.01,99.94,"1,003,908.68","1,003,908.68",Banca,BD1DDR6,US90331HNK58,2.90,17-ene-2020,2.88,--,2.88,0.09,"1,000,000.00"
DOMINION ENERGY INC 144A,Fixed Income,0.01,99.84,"999,542.77","999,542.77",Eléctrico,--,US25746UCV98,3.03,01-dic-2020,3.17,--,3.17,0.22,"1,000,000.00"
NEXTERA ENERGY CAPITAL HOLDINGS IN,Fixed Income,0.01,99.53,"996,506.23","996,506.23",Eléctrico,--,US65339KBA79,3.18,28-ago-2021,3.44,--,3.44,0.20,"1,000,000.00"
HUNTINGTON NATIONAL BANK (THE),Fixed Income,0.01,100.29,"963,032.85","963,032.85",Banca,BF4W415,US446438RV76,3.11,10-mar-2020,2.87,--,2.87,0.24,"960,000.00"
SOCIETE GENERALE SA MTN 144A,Fixed Income,0.01,101.39,"847,698.88","847,698.88",Banca,BYPJRV9,US83368RAH57,4.13,08-abr-2021,3.33,--,3.33,0.09,"830,000.00"
VOLKSWAGEN GROUP OF AMERICA FINANC 144A,Fixed Income,0.01,100.26,"834,503.26","834,503.26",Consumo cíclico,--,US928668AV40,3.46,13-nov-2020,3.30,--,3.30,0.17,"830,000.00"
SUMITOMO MITSUI TRUST BANK LTD 144A,Fixed Income,0.01,100.33,"766,815.66","766,815.66",Banca,BYZN7L1,US86563VAF67,3.69,18-oct-2019,3.05,--,3.05,0.10,"760,000.00"
TOYOTA MOTOR CREDIT CORP MTN,Fixed Income,0.01,99.68,"739,119.12","739,119.12",Consumo cíclico,--,US89236TFD28,3.08,17-may-2022,3.18,--,3.18,0.17,"740,000.00"
KOREA EXPRESSWAY CORP MTN RegS,Fixed Income,0.01,100.20,"704,804.23","704,804.23",Propiedad sin garantía,BZ0VVW6,US50065KAD46,3.46,20-abr-2020,3.21,--,3.21,0.11,"700,000.00"
SL GREEN OPERATING PARTNERSHIP LP,Fixed Income,0.01,99.39,"677,470.52","677,470.52",FIBRAS,--,US78444FAG19,3.66,16-ago-2021,3.94,--,3.94,0.17,"680,000.00"
MACQUARIE BANK LTD MTN 144A,Fixed Income,0.01,100.03,"613,828.22","613,828.22",Banca,BF4KC04,US55608PBA12,3.14,04-abr-2019,2.70,--,2.70,0.06,"610,000.00"
AVIATION CAPITAL GROUP LLC 144A,Fixed Income,0.00,99.11,"507,570.15","507,570.15",Compañías Financieras,--,US05369AAE10,3.42,30-jul-2021,3.75,--,3.75,0.12,"510,000.00"
UNITED OVERSEAS BANK LTD MTN 144A,Fixed Income,0.00,100.16,"482,941.05","482,941.05",Banca,BZ1LVG9,US91127KAB89,3.25,23-abr-2021,3.08,--,3.08,0.11,"480,000.00"
CHEVRON CORP,Fixed Income,0.00,100.66,"470,222.06","470,222.06",Energía,--,US166764AP55,3.21,15-nov-2021,2.95,--,2.95,0.18,"466,000.00"
MARRIOTT INTERNATIONAL INC,Fixed Income,0.00,100.02,"420,581.70","420,581.70",Consumo cíclico,--,US571903AZ64,3.23,01-dic-2020,3.26,--,3.26,0.22,"420,000.00"
CONAGRA BRANDS INC,Fixed Income,0.00,99.57,"370,238.25","370,238.25",Consumo no cíclico,--,US205887BX94,3.51,22-oct-2020,3.72,--,3.72,0.11,"370,000.00"
GENERAL MOTORS FINANCIAL CO INC,Fixed Income,0.00,99.27,"343,800.91","343,800.91",Consumo cíclico,--,US37045XCN49,3.83,06-nov-2021,4.10,--,4.10,0.15,"345,000.00"
JOHN DEERE CAPITAL CORP MTN,Fixed Income,0.00,99.75,"329,266.87","329,266.87",Bienes de Capital,--,US24422EUJ62,2.86,10-sep-2021,3.03,--,3.03,0.24,"330,000.00"
DOMINION ENERGY GAS HOLDINGS LLC,Fixed Income,0.00,99.95,"262,007.85","262,007.85",Energía,--,US257375AM72,3.39,15-jun-2021,3.30,--,3.30,0.26,"260,000.00"
EUROPEAN BANK FOR RECONSTRUCTION A MTN,Fixed Income,0.00,100.00,"70,160.37","70,160.37",Supranacional,BFZCPP5,US29874QDM33,2.71,11-may-2022,2.68,--,2.68,0.16,"70,000.00"
KUNTARAHOITUS OYJ MTN 144A,Fixed Income,0.00,100.01,"60,212.31","60,212.31",Autoridad Local,--,US62630CAQ42,2.77,26-oct-2020,2.67,--,2.67,0.12,"60,000.00"
NEXTERA ENERGY CAPITAL HOLDINGS IN,Fixed Income,0.00,99.88,"59,996.27","59,996.27",Eléctrico,--,US65339KAZ30,3.03,21-ago-2020,3.15,--,3.15,0.20,"60,000.00"
CPPIB CAPITAL INC 144A,Fixed Income,0.00,100.02,"50,231.87","50,231.87",Patrocinado por el gobierno,--,US12593CAG69,2.81,16-oct-2020,2.69,--,2.69,0.09,"50,000.00"
AVIATION CAPITAL GROUP LLC 144A,Fixed Income,0.00,99.83,"39,982.46","39,982.46",Compañías Financieras,--,US05369AAG67,3.58,01-jun-2021,3.71,--,3.71,0.22,"40,000.00"
INTERNATIONAL BANK FOR RECONSTRUCT,Fixed Income,0.00,100.00,"40,149.26","40,149.26",Supranacional,--,US45905UK608,2.64,19-jul-2019,2.57,--,2.57,0.11,"40,000.00"
MACQUARIE GROUP LTD MTN 144A,Fixed Income,0.00,98.89,"39,611.96","39,611.96",Banca,BF2RBX3,US55608JAJ79,3.65,28-nov-2023,3.97,--,3.97,0.19,"40,000.00"
DUKE ENERGY CORP 144A,Fixed Income,0.00,99.94,"40,074.93","40,074.93",Eléctrico,--,US26441CBA27,3.19,14-may-2021,3.21,--,3.21,0.17,"40,000.00"
CATERPILLAR FINANCIAL SERVICES COR MTN,Fixed Income,0.00,100.09,"30,043.65","30,043.65",Bienes de Capital,--,US14913Q2R93,2.96,07-dic-2020,2.96,--,2.96,0.23,"30,000.00"
CPPIB CAPITAL INC MTN 144A,Fixed Income,0.00,100.01,"30,184.70","30,184.70",Patrocinado por el gobierno,--,US22411VAF58,2.83,27-dic-2019,2.68,--,2.68,0.04,"30,000.00"
COMCAST CORPORATION,Fixed Income,0.00,98.95,"19,900.51","19,900.51",Comunicaciones,--,US20030NCX75,3.42,15-abr-2024,3.54,--,3.54,0.07,"20,000.00"
KUNTARAHOITUS OYJ MTN 144A,Fixed Income,0.00,100.05,"20,044.52","20,044.52",Autoridad Local,--,US62628PAF36,2.73,17-feb-2021,2.70,--,2.70,0.17,"20,000.00"
PROTECTIVE LIFE GLOBAL FUNDING 144A,Fixed Income,0.00,99.99,"20,139.55","20,139.55",Seguro,--,US74368CAL81,3.33,28-jun-2021,3.20,--,3.20,0.04,"20,000.00"
EXPORT DEVELOPMENT CANADA MTN 144A,Fixed Income,0.00,100.32,"20,080.11","20,080.11",Garantizado por el gobierno,--,US30216BGA44,2.94,02-mar-2020,2.64,--,2.64,0.22,"20,000.00"
KOMMUNINVEST I SVERIGE AB MTN 144A,Fixed Income,0.00,100.01,"10,011.74","10,011.74",Autoridad Local,--,US50046PAR64,2.66,28-may-2019,2.59,--,2.59,0.20,"10,000.00"
