14-mar-2019,,,,,,,,,,,,,,,
iShares Core U.S. Aggregate Bond ETF,,,,,,,,,,,,,,,
Inception Date,22-sep-2003,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 58,433,398,759.14",,,,,,,,,,,,,,
Number of Securities,"7,203.00",,,,,,,,,,,,,,
Share,"543,200,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Nombre,Clase de activo,Peso (%),Precio,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Cupón (%),Plazo,YTM (%),Yield to Call (%),Yield to Worst (%),Duración,Par Value
BB&T CORP MTN,Fixed Income,0.01,98.13,"3,291,109.30","3,291,109.30",Insituciones Financieras,BDB2XD9,US05531FAV58,2.05,10-may-2021,2.95,--,2.95,2.07,"3,330,000.00"
ALLERGAN FINANCE LLC,Fixed Income,0.01,99.15,"3,288,180.81","3,288,180.81",Industrial,B84XZ61,US942683AF00,3.25,01-oct-2022,3.51,--,3.51,3.21,"3,268,000.00"
SEMPRA ENERGY,Fixed Income,0.01,114.08,"3,291,663.81","3,291,663.81",Servicio,B4T9B57,US816851AP42,6.00,15-oct-2039,4.91,--,4.91,12.11,"2,824,000.00"
CHARTER COMMUNICATIONS OPERATING L,Fixed Income,0.01,100.57,"3,286,895.10","3,286,895.10",Industrial,BYZNB75,US161175AX26,3.58,23-jul-2020,3.15,--,3.12,1.25,"3,252,000.00"
ARES CAPITAL CORPORATION,Fixed Income,0.01,95.67,"3,286,710.80","3,286,710.80",Insituciones Financieras,BF5RD56,US04010LAV53,4.25,01-mar-2025,5.10,--,5.10,5.21,"3,430,000.00"
TOTAL CAPITAL INTERNATIONAL SA,Fixed Income,0.01,99.19,"3,285,529.50","3,285,529.50",Industrial,B86QQ87,US89153VAE92,2.70,25-ene-2023,2.92,--,2.92,3.64,"3,300,000.00"
FNMA 20YR 2010 PRODUCTION,Fixed Income,0.01,103.57,"3,285,668.03","3,285,668.03",Hipotecas Respaldadas por Activos,--,--,4.00,01-dic-2030,2.98,--,2.98,3.08,"3,168,019.00"
EUROPEAN INVESTMENT BANK,Fixed Income,0.01,98.92,"3,282,058.10","3,282,058.10",Supranacional,BYQ02H2,US298785HA77,2.00,15-mar-2021,2.56,--,2.56,1.93,"3,285,000.00"
FORD MOTOR CREDIT COMPANY LLC,Fixed Income,0.01,98.12,"3,284,926.60","3,284,926.60",Industrial,BZBZM02,US345397XQ11,3.20,15-ene-2021,4.27,--,4.27,1.77,"3,330,000.00"
CREDIT SUISSE GROUP FUNDING GUERNS MTN,Fixed Income,0.01,99.69,"3,281,535.83","3,281,535.83",Insituciones Financieras,BYN7P66,US225433AD39,2.75,26-mar-2020,3.06,--,3.06,1.00,"3,250,000.00"
STATE STREET CORP,Fixed Income,0.01,96.40,"3,280,192.84","3,280,192.84",Insituciones Financieras,BD724C9,US857477AW33,2.65,19-may-2026,3.21,--,3.21,6.43,"3,373,000.00"
UNILEVER CAPITAL CORP,Fixed Income,0.01,123.45,"3,279,295.71","3,279,295.71",Industrial,7518926,US904764AH00,5.90,15-nov-2032,3.70,--,3.70,9.72,"2,615,000.00"
EXELON CORPORATION,Fixed Income,0.01,103.13,"3,275,789.77","3,275,789.77",Servicio,BD978H5,US30161NAQ43,4.95,15-jun-2035,4.67,--,4.67,11.00,"3,139,000.00"
CREDIT SUISSE GROUP FUNDING GUERNS,Fixed Income,0.01,100.43,"3,278,770.69","3,278,770.69",Insituciones Financieras,BYM9XK3,US225433AM38,3.45,16-abr-2021,3.24,--,3.24,1.98,"3,220,000.00"
BROADCOM CORPORATION/BROADCOM CAYM,Fixed Income,0.01,94.04,"3,276,336.04","3,276,336.04",Industrial,BDRTGQ8,US11134LAP40,3.13,15-ene-2025,4.29,--,4.29,5.25,"3,465,000.00"
FNMA 20YR 2011 PRODUCTION,Fixed Income,0.01,104.76,"3,268,974.14","3,268,974.14",Hipotecas Respaldadas por Activos,--,--,4.50,01-ago-2031,3.15,--,3.15,2.16,"3,115,564.00"
SHELL INTERNATIONAL FINANCE BV,Fixed Income,0.01,101.70,"3,273,433.00","3,273,433.00",Industrial,B4TG6R5,US822582AM49,4.38,25-mar-2020,2.69,--,2.69,0.99,"3,155,000.00"
WESTPAC BANKING CORP,Fixed Income,0.01,98.24,"3,270,291.99","3,270,291.99",Insituciones Financieras,BYP8N96,US961214CV30,2.10,13-may-2021,2.94,--,2.94,2.09,"3,305,000.00"
KILROY REALTY LP,Fixed Income,0.01,97.92,"3,269,482.84","3,269,482.84",Insituciones Financieras,BD2BMT4,US49427RAM43,3.45,15-dic-2024,3.86,--,3.86,5.09,"3,310,000.00"
LLOYDS BANKING GROUP PLC,Fixed Income,0.01,99.48,"3,274,275.86","3,274,275.86",Insituciones Financieras,BD2NL04,US539439AK53,3.10,06-jul-2021,3.33,--,3.33,2.21,"3,272,000.00"
UNITED TECHNOLOGIES CORP,Fixed Income,0.01,101.71,"3,270,851.13","3,270,851.13",Industrial,B3N3KV7,US913017BR94,4.50,15-abr-2020,2.89,--,2.89,1.04,"3,158,000.00"
STATE STREET CORP,Fixed Income,0.01,99.74,"3,267,618.35","3,267,618.35",Insituciones Financieras,BYV7PK2,US857477AS21,2.55,18-ago-2020,2.73,--,2.73,1.39,"3,270,000.00"
INTERCONTINENTAL EXCHANGE INC,Fixed Income,0.01,102.84,"3,262,928.38","3,262,928.38",Insituciones Financieras,BZ1MY18,US45866FAD69,3.75,01-dic-2025,3.27,--,3.26,5.77,"3,140,000.00"
HALFMOON PARENT INC 144A,Fixed Income,0.01,101.53,"3,268,626.67","3,268,626.67",Industrial,BZ0X371,US40573LAL09,3.75,15-jul-2023,3.37,--,3.36,3.94,"3,200,000.00"
SVENSKA HANDELSBANKEN AB MTN,Fixed Income,0.01,100.80,"3,263,606.67","3,263,606.67",Insituciones Financieras,BDZV0Y2,US86960BAT98,3.35,24-may-2021,2.97,--,2.97,2.09,"3,205,000.00"
BECTON DICKINSON AND COMPANY,Fixed Income,0.01,99.85,"3,266,539.75","3,266,539.75",Industrial,B3VP9P2,US075887BA64,3.13,08-nov-2021,3.18,--,3.18,2.51,"3,236,000.00"
LLOYDS BANKING GROUP PLC,Fixed Income,0.01,102.76,"3,265,231.65","3,265,231.65",Insituciones Financieras,BF0PSD8,US53944YAF07,4.45,08-may-2025,3.94,--,3.94,5.31,"3,130,000.00"
LATAM AIRLINES GROUP SA,Fixed Income,0.01,96.87,"3,264,848.55","3,264,848.55",Industrial,BD2NBJ3,US51817TAB89,4.20,15-nov-2027,4.85,--,4.85,5.05,"3,358,541.00"
COOPERATIEVE RABOBANK UA,Fixed Income,0.01,102.50,"3,264,596.32","3,264,596.32",Insituciones Financieras,BYW41H1,US21684AAC09,4.38,04-ago-2025,3.93,--,3.93,5.56,"3,170,000.00"
WELLS FARGO & COMPANY MTN,Fixed Income,0.01,102.82,"3,257,988.70","3,257,988.70",Insituciones Financieras,--,US95000U2D40,4.15,24-ene-2029,3.80,--,3.80,7.98,"3,151,000.00"
HALLIBURTON CO,Fixed Income,0.01,101.36,"3,257,883.55","3,257,883.55",Industrial,BCR5XX5,US406216BD29,3.50,01-ago-2023,3.16,--,3.15,3.92,"3,201,000.00"
HALFMOON PARENT INC 144A,Fixed Income,0.01,102.12,"3,259,805.01","3,259,805.01",Industrial,--,US40573LAQ95,4.13,15-nov-2025,3.76,--,3.75,5.67,"3,130,000.00"
PANAMA (REPUBLIC OF),Fixed Income,0.01,143.93,"3,259,889.42","3,259,889.42",Soberano,5659281,US698299AK07,9.38,01-abr-2029,4.02,--,4.02,7.01,"2,200,000.00"
DOMINION ENERGY INC,Fixed Income,0.01,101.57,"3,259,243.72","3,259,243.72",Servicio,BYTX2H8,US25746UCE73,3.90,01-oct-2025,3.63,--,3.62,5.58,"3,154,000.00"
GENERAL MOTORS CO,Fixed Income,0.01,102.07,"3,259,006.75","3,259,006.75",Industrial,BYXXXH1,US37045VAL45,6.75,01-abr-2046,6.58,--,6.58,12.11,"3,100,000.00"
EXPEDIA INC,Fixed Income,0.01,103.75,"3,258,239.35","3,258,239.35",Industrial,B64P1L0,US30212PAH82,5.95,15-ago-2020,3.22,--,3.22,1.37,"3,126,000.00"
CANADIAN NATIONAL RAILWAY COMPANY,Fixed Income,0.01,99.63,"3,251,947.80","3,251,947.80",Industrial,BSL6XL4,US136375CD28,2.95,21-nov-2024,3.02,--,3.02,5.08,"3,234,000.00"
STRYKER CORPORATION,Fixed Income,0.01,100.40,"3,253,780.49","3,253,780.49",Industrial,BYQGY29,US863667AH48,3.38,01-nov-2025,3.31,--,3.30,5.77,"3,201,000.00"
UNITEDHEALTH GROUP INC,Fixed Income,0.01,100.21,"3,254,068.32","3,254,068.32",Insituciones Financieras,BZ0X5W0,US91324PCX87,4.20,15-ene-2047,4.19,--,4.19,16.02,"3,225,000.00"
QUALCOMM INCORPORATED,Fixed Income,0.01,97.25,"3,254,147.65","3,254,147.65",Industrial,BF3KVG4,US747525AT09,2.90,20-may-2024,3.48,--,3.48,4.70,"3,315,000.00"
WESTPAC BANKING CORP,Fixed Income,0.01,99.37,"3,252,047.50","3,252,047.50",Insituciones Financieras,BY3R4N6,US961214CP61,2.30,26-may-2020,2.83,--,2.83,1.17,"3,250,000.00"
AUSTRALIA AND NEW ZEALAND BANKING MTN,Fixed Income,0.01,98.58,"3,254,975.42","3,254,975.42",Insituciones Financieras,BYQ6F15,US05253JAM36,2.30,01-jun-2021,2.97,--,2.97,2.13,"3,280,000.00"
BRITISH COLUMBIA PROVINCE OF,Fixed Income,0.01,100.10,"3,251,889.00","3,251,889.00",Autoridad Local,B51RYC4,US110709BN11,2.65,22-sep-2021,2.61,--,2.61,2.40,"3,208,000.00"
KINDER MORGAN INC,Fixed Income,0.01,98.42,"3,252,324.35","3,252,324.35",Industrial,BW01ZR8,US49456BAJ08,5.05,15-feb-2046,5.16,--,5.16,14.36,"3,291,000.00"
URUGUAY (ORIENTAL REPUBLIC OF),Fixed Income,0.01,104.04,"3,254,490.87","3,254,490.87",Soberano,BCZQFJ0,US760942AZ58,4.50,14-ago-2024,3.50,--,3.50,4.00,"3,117,000.00"
WPP FINANCE 2010,Fixed Income,0.01,97.00,"3,256,379.85","3,256,379.85",Industrial,BRF15K1,US92936MAF41,3.75,19-sep-2024,4.37,--,4.37,4.87,"3,295,000.00"
WILLIAMS COMPANIES INC,Fixed Income,0.01,102.03,"3,252,431.49","3,252,431.49",Industrial,B5T3LT0,US96950FAH73,4.00,15-nov-2021,3.20,--,3.13,2.31,"3,147,000.00"
TRANSCANADA PIPELINES LTD,Fixed Income,0.01,127.20,"3,253,304.97","3,253,304.97",Industrial,B3CHMW5,US89352HAE99,7.25,15-ago-2038,5.04,--,5.04,11.42,"2,546,000.00"
ENBRIDGE INC,Fixed Income,0.01,114.13,"3,245,430.19","3,245,430.19",Industrial,BZ6CXF0,US29250NAM74,5.50,01-dic-2046,4.59,--,4.59,14.64,"2,805,000.00"
BANK OF NEW YORK MELLON CORP/THE MTN,Fixed Income,0.01,104.24,"3,244,548.67","3,244,548.67",Insituciones Financieras,BGKDMV5,US06406HCQ02,3.95,18-nov-2025,3.24,--,3.23,5.78,"3,075,000.00"
AMERICAN HONDA FINANCE CORPORATION MTN,Fixed Income,0.01,99.62,"3,240,182.98","3,240,182.98",Industrial,BDT8JX1,US02665WCD11,2.65,12-feb-2021,2.86,--,2.86,1.86,"3,245,000.00"
EMERSON ELECTRIC CO,Fixed Income,0.01,99.50,"3,242,831.18","3,242,831.18",Industrial,BY3R4Q9,US291011BG86,3.15,01-jun-2025,3.24,--,3.24,5.49,"3,230,000.00"
REALTY INCOME CORPORATION,Fixed Income,0.01,100.71,"3,240,155.73","3,240,155.73",Insituciones Financieras,B8KTKB3,US756109AN42,3.25,15-oct-2022,3.04,--,3.03,3.21,"3,175,000.00"
NUTRIEN LTD,Fixed Income,0.01,99.62,"3,241,333.04","3,241,333.04",Industrial,BDZVQG6,US67077MAC29,3.63,15-mar-2024,3.71,--,3.71,4.39,"3,196,000.00"
ABBOTT LABORATORIES,Fixed Income,0.01,99.03,"3,243,699.30","3,243,699.30",Industrial,BWB9C25,US002824BA72,2.55,15-mar-2022,2.89,--,2.89,2.84,"3,234,000.00"
UNITEDHEALTH GROUP INC,Fixed Income,0.01,101.56,"3,236,761.08","3,236,761.08",Insituciones Financieras,BYTRVY0,US91324PCN06,3.35,15-jul-2022,2.86,--,2.86,3.13,"3,170,000.00"
UNITEDHEALTH GROUP INC,Fixed Income,0.01,99.75,"3,237,680.44","3,237,680.44",Insituciones Financieras,B8GKL51,US91324PCC41,2.88,15-mar-2023,2.94,--,2.94,3.71,"3,200,000.00"
HSBC HOLDINGS PLC,Fixed Income,0.01,123.95,"3,235,438.68","3,235,438.68",Insituciones Financieras,B39GHK8,US404280AJ87,6.80,01-jun-2038,4.87,--,4.87,11.44,"2,570,000.00"
GOLDMAN SACHS GROUP INC,Fixed Income,0.01,115.93,"3,237,150.84","3,237,150.84",Insituciones Financieras,B12V461,US38143YAC75,6.45,01-may-2036,5.05,--,5.05,10.68,"2,736,000.00"
ENTERGY ARKANSAS INC,Fixed Income,0.01,102.07,"3,233,019.26","3,233,019.26",Servicio,BKR44J1,US29364DAS99,3.70,01-jun-2024,3.26,--,3.25,4.58,"3,135,000.00"
FORD MOTOR COMPANY,Fixed Income,0.01,80.86,"3,229,291.13","3,229,291.13",Industrial,BYPL1V3,US345370CS72,5.29,08-dic-2046,6.84,--,6.84,12.76,"3,925,000.00"
MCDONALDS CORPORATION MTN,Fixed Income,0.01,99.33,"3,232,746.11","3,232,746.11",Industrial,BDFC7V1,US58013MFB54,3.50,01-mar-2027,3.60,--,3.60,6.84,"3,250,000.00"
PHILIP MORRIS INTERNATIONAL INC,Fixed Income,0.01,91.20,"3,223,334.19","3,223,334.19",Industrial,B83KB65,US718172AW92,4.13,04-mar-2043,4.74,--,4.74,14.61,"3,530,000.00"
MITSUBISHI UFJ FINANCIAL GROUP INC,Fixed Income,0.01,97.70,"3,224,432.75","3,224,432.75",Insituciones Financieras,BD8CNV0,US606822AG93,2.19,13-sep-2021,3.15,--,3.15,2.42,"3,300,000.00"
BANK OF AMERICA CORP MTN,Fixed Income,0.01,99.89,"3,223,909.11","3,223,909.11",Insituciones Financieras,BYWC0C3,US06051GGM50,4.24,24-abr-2038,4.26,--,4.25,12.38,"3,175,000.00"
UNITED AIRLINES INC 2015-1-AA,Fixed Income,0.01,97.85,"3,223,641.79","3,223,641.79",Industrial,BZ027X2,US90932LAA52,3.45,01-jun-2029,3.79,--,3.79,6.26,"3,261,532.00"
GOLDCORP INC,Fixed Income,0.01,100.93,"3,225,847.72","3,225,847.72",Industrial,B90SSN5,US380956AD47,3.70,15-mar-2023,3.45,--,3.44,3.52,"3,139,000.00"
HCA INC,Fixed Income,0.01,103.27,"3,226,873.15","3,226,873.15",Industrial,BF2XWB6,US404119BV04,5.50,15-jun-2047,5.28,--,5.27,14.16,"3,084,000.00"
WASTE MANAGEMENT INC,Fixed Income,0.01,99.06,"3,217,317.24","3,217,317.24",Industrial,BVYS567,US94106LBC28,4.10,01-mar-2045,4.16,--,4.16,15.64,"3,243,000.00"
AUSTRALIA AND NEW ZEALAND BANKING,Fixed Income,0.01,99.69,"3,218,368.00","3,218,368.00",Insituciones Financieras,BYQ94W8,US05253JAK79,2.70,16-nov-2020,2.89,--,2.89,1.62,"3,200,000.00"
BARRICK PD AUSTRALIA FINANCE PTY L,Fixed Income,0.01,112.92,"3,217,993.91","3,217,993.91",Industrial,B5KT034,US06849UAD72,5.95,15-oct-2039,4.94,--,4.94,12.11,"2,789,000.00"
DUKE REALTY LP,Fixed Income,0.01,103.51,"3,216,283.86","3,216,283.86",Insituciones Financieras,B87MF43,US26441YAV92,4.38,15-jun-2022,3.23,--,3.14,2.82,"3,075,000.00"
KIMCO REALTY CORPORATION,Fixed Income,0.01,92.76,"3,220,485.64","3,220,485.64",Insituciones Financieras,BZC0T38,US49446RAP47,2.80,01-oct-2026,3.92,--,3.92,6.61,"3,425,000.00"
CNOOC NEXEN FINANCE 2014 ULC,Fixed Income,0.01,108.90,"3,210,606.92","3,210,606.92",Agencia,BLXQ294,US12591DAD30,4.88,30-abr-2044,4.29,--,4.29,14.56,"2,900,000.00"
EASTMAN CHEMICAL COMPANY,Fixed Income,0.01,101.49,"3,211,222.35","3,211,222.35",Industrial,--,US277432AW04,4.50,01-dic-2028,4.31,--,4.31,7.69,"3,115,000.00"
STATE STREET CORP,Fixed Income,0.01,103.52,"3,206,675.12","3,206,675.12",Insituciones Financieras,BGLKMB5,US857477AM50,3.70,20-nov-2023,2.89,--,2.89,4.25,"3,063,000.00"
ORACLE CORPORATION,Fixed Income,0.01,97.53,"3,207,769.85","3,207,769.85",Industrial,BZ5YK12,US68389XBH70,3.85,15-jul-2036,4.05,--,4.05,12.33,"3,268,000.00"
ABBOTT LABORATORIES,Fixed Income,0.01,112.58,"3,207,679.01","3,207,679.01",Industrial,B91ZLX6,US002824AY67,5.30,27-may-2040,4.38,--,4.38,13.01,"2,810,000.00"
SHERWIN-WILLIAMS COMPANY (THE),Fixed Income,0.01,94.50,"3,206,074.56","3,206,074.56",Industrial,BDGKT18,US824348AX47,4.50,01-jun-2047,4.86,--,4.86,15.15,"3,347,000.00"
GILEAD SCIENCES INC,Fixed Income,0.01,101.22,"3,199,346.77","3,199,346.77",Industrial,BYMYP57,US375558BC64,3.25,01-sep-2022,2.88,--,2.86,3.17,"3,157,000.00"
ONTARIO PROVINCE OF,Fixed Income,0.01,99.09,"3,199,616.99","3,199,616.99",Autoridad Local,BXS2QF5,US68323ADH41,1.88,21-may-2020,2.65,--,2.65,1.16,"3,210,000.00"
JOHNSON & JOHNSON,Fixed Income,0.01,98.28,"3,202,456.61","3,202,456.61",Industrial,BF01Z57,US478160CF96,3.63,03-mar-2037,3.76,--,3.76,12.95,"3,255,000.00"
ABBOTT LABORATORIES,Fixed Income,0.01,102.06,"3,203,507.69","3,203,507.69",Industrial,BYQHX36,US002824BF69,3.75,30-nov-2026,3.44,--,3.44,6.54,"3,106,000.00"
GLP CAPITAL LP / GLP FINANCING II,Fixed Income,0.01,103.57,"3,200,348.75","3,200,348.75",Industrial,BYP9PM6,US361841AH26,5.38,15-abr-2026,4.77,--,4.77,5.81,"3,025,000.00"
ENERGY TRANSFER PARTNERS LP,Fixed Income,0.01,100.18,"3,199,493.40","3,199,493.40",Industrial,B8HDKR4,US29273RAS85,3.60,01-feb-2023,3.55,--,3.55,3.50,"3,180,000.00"
SUMITOMO MITSUI BANKING CORPORATIO MTN,Fixed Income,0.01,99.52,"3,196,717.33","3,196,717.33",Insituciones Financieras,BYQF5W3,US865622BV55,2.65,23-jul-2020,3.01,--,3.01,1.32,"3,200,000.00"
OCCIDENTAL PETROLEUM CORPORATION,Fixed Income,0.01,99.36,"3,197,949.46","3,197,949.46",Industrial,BYYD6F9,US674599CK94,2.60,15-abr-2022,2.82,--,2.82,2.89,"3,184,000.00"
BANK OF NEW YORK MELLON CORP/THE MTN,Fixed Income,0.01,95.50,"3,195,047.03","3,195,047.03",Insituciones Financieras,BYX1YH2,US06406GAA94,3.00,30-oct-2028,3.56,--,3.56,8.13,"3,307,000.00"
EOG RESOURCES INC,Fixed Income,0.01,102.09,"3,193,244.49","3,193,244.49",Industrial,B3YNJT7,US26875PAG63,4.10,01-feb-2021,2.95,--,2.95,1.81,"3,113,000.00"
FGOLD 30YR 4% FICO <660 2014,Fixed Income,0.01,103.09,"3,197,982.45","3,197,982.45",Hipotecas Respaldadas por Activos,--,--,4.00,01-ene-2045,3.39,--,3.39,3.10,"3,097,658.00"
FIFTH THIRD BANCORP,Fixed Income,0.01,99.99,"3,195,632.66","3,195,632.66",Insituciones Financieras,BYY9M59,US316773CT59,2.88,27-jul-2020,2.88,--,2.88,1.29,"3,184,000.00"
HOSPITALITY PROPERTIES TRUST,Fixed Income,0.01,100.25,"3,193,902.72","3,193,902.72",Insituciones Financieras,BDF0WV0,US44106MAU62,4.25,15-feb-2021,4.11,--,4.10,1.69,"3,175,000.00"
MACYS RETAIL HOLDINGS INC,Fixed Income,0.01,100.17,"3,195,457.30","3,195,457.30",Industrial,B7KGR16,US55616XAF42,3.88,15-ene-2022,3.81,--,3.81,2.56,"3,170,000.00"
UNITED AIRLINES INC 2014-1-A,Fixed Income,0.01,101.12,"3,188,723.69","3,188,723.69",Industrial,BL2FPD7,US90932PAA66,4.00,11-abr-2026,3.76,--,3.76,4.63,"3,101,389.00"
WELLS FARGO & COMPANY MTN,Fixed Income,0.01,99.58,"3,188,454.62","3,188,454.62",Insituciones Financieras,BYRGP25,US94974BGM63,2.60,22-jul-2020,2.92,--,2.92,1.32,"3,190,000.00"
FGOLD 30YR 4% SHLB 175K 2011,Fixed Income,0.01,103.85,"3,188,662.05","3,188,662.05",Hipotecas Respaldadas por Activos,--,--,4.00,01-sep-2041,3.31,--,3.31,3.10,"3,066,327.00"
PROCTER & GAMBLE COMPANY,Fixed Income,0.01,98.55,"3,190,007.22","3,190,007.22",Industrial,BYQG474,US742718EN58,1.85,02-feb-2021,2.65,--,2.65,1.84,"3,230,000.00"
FORD MOTOR CREDIT COMPANY LLC,Fixed Income,0.01,98.47,"3,185,670.27","3,185,670.27",Industrial,BF29YQ3,US345397YM97,2.42,12-jun-2020,3.69,--,3.69,1.21,"3,215,000.00"
AMERICAN EXPRESS COMPANY,Fixed Income,0.01,100.85,"3,181,927.00","3,181,927.00",Insituciones Financieras,BDR5VS3,US025816BS73,3.40,27-feb-2023,3.17,--,3.17,3.65,"3,150,000.00"
BOSTON SCIENTIFIC CORP,Fixed Income,0.01,133.41,"3,183,684.50","3,183,684.50",Industrial,B52PWD4,US101137AL15,7.38,15-ene-2040,4.82,--,4.82,11.89,"2,365,000.00"
FGOLD 15YR 3% HLB 150K 2015,Fixed Income,0.01,100.37,"3,178,571.48","3,178,571.48",Hipotecas Respaldadas por Activos,--,--,3.00,01-jul-2030,2.88,--,2.88,3.67,"3,163,375.00"
KEURIG DR PEPPER INC 144A,Fixed Income,0.01,100.66,"3,179,255.12","3,179,255.12",Industrial,BG0B4Q8,US565122AA60,3.55,25-may-2021,3.24,--,3.24,2.09,"3,125,000.00"
TOLEDO EDISON COMPANY (THE),Fixed Income,0.01,119.58,"3,174,227.62","3,174,227.62",Servicio,B1HKL95,US889175BD66,6.15,15-may-2037,4.55,--,4.55,11.40,"2,610,000.00"
TELEFONICA EMISIONES SAU,Fixed Income,0.01,105.00,"3,170,271.23","3,170,271.23",Industrial,B97BL50,US87938WAR43,4.57,27-abr-2023,3.26,--,3.26,3.71,"2,970,000.00"
MPLX LP,Fixed Income,0.01,97.80,"3,170,755.05","3,170,755.05",Industrial,BYXT874,US55336VAL45,5.20,01-mar-2047,5.35,--,5.35,14.35,"3,236,000.00"
KRAFT HEINZ FOODS CO,Fixed Income,0.01,95.84,"3,175,427.00","3,175,427.00",Industrial,BZ4V7B3,US50077LAL09,5.00,15-jul-2035,5.38,--,5.38,10.86,"3,285,000.00"
LIFE TECHNOLOGIES CORP,Fixed Income,0.01,102.69,"3,174,481.31","3,174,481.31",Industrial,B4XBGR6,US53217VAE92,5.00,15-ene-2021,3.48,--,3.25,1.52,"3,067,000.00"
VENTAS REALTY LP,Fixed Income,0.01,102.43,"3,171,927.42","3,171,927.42",Insituciones Financieras,BGB5RY8,US92277GAN79,4.40,15-ene-2029,4.10,--,4.09,7.88,"3,075,000.00"
JAPAN BANK FOR INTERNATIONAL COOPE,Fixed Income,0.01,98.52,"3,166,152.44","3,166,152.44",Agencia,BDT7Y99,US471048BM91,2.88,21-jul-2027,3.08,--,3.08,7.35,"3,200,000.00"
COCA-COLA CO,Fixed Income,0.01,98.53,"3,169,219.90","3,169,219.90",Industrial,BF2KDB4,US191216CF57,2.20,25-may-2022,2.68,--,2.68,3.05,"3,195,000.00"
JPMORGAN CHASE & CO,Fixed Income,0.01,101.02,"3,166,841.56","3,166,841.56",Insituciones Financieras,BG1CVX6,US46647PAS56,3.51,18-jun-2022,3.10,--,3.04,2.17,"3,109,000.00"
FGOLD 30YR 3.5% 100% NY 2016,Fixed Income,0.01,101.12,"3,167,775.58","3,167,775.58",Hipotecas Respaldadas por Activos,--,--,3.50,01-dic-2046,3.37,--,3.37,4.32,"3,128,653.00"
FHMS_K069 A-2,Fixed Income,0.01,100.38,"3,165,539.46","3,165,539.46",Hipotecas Comerciales Respaldadas por Activos,--,US3137FBU791,3.19,25-sep-2027,3.13,--,3.13,7.08,"3,150,000.00"
AMERICAN CAMPUS COMMUNITIES OPERAT,Fixed Income,0.01,100.58,"3,166,063.58","3,166,063.58",Insituciones Financieras,B8CLK95,US024836AA65,3.75,15-abr-2023,3.60,--,3.59,3.62,"3,100,000.00"
EMERA US FINANCE LP,Fixed Income,0.01,96.78,"3,165,930.97","3,165,930.97",Servicio,BDRHY79,US29103DAJ54,3.55,15-jun-2026,4.07,--,4.07,6.25,"3,242,000.00"
WALGREEN CO,Fixed Income,0.01,100.07,"3,165,288.53","3,165,288.53",Industrial,B8QB7D4,US931422AH23,3.10,15-sep-2022,3.08,--,3.08,3.26,"3,115,000.00"
BECTON DICKINSON AND COMPANY,Fixed Income,0.01,98.88,"3,164,356.23","3,164,356.23",Industrial,BF2MPF8,US075887BV02,3.36,06-jun-2024,3.60,--,3.60,4.68,"3,171,000.00"
REYNOLDS AMERICAN INC,Fixed Income,0.01,101.47,"3,166,855.17","3,166,855.17",Industrial,BZ0HGV8,US761713BF23,4.00,12-jun-2022,3.52,--,3.52,3.02,"3,090,000.00"
UBS AG (STAMFORD BRANCH) MTN,Fixed Income,0.01,99.57,"3,160,839.13","3,160,839.13",Insituciones Financieras,BWGQR71,US90261XHK19,2.35,26-mar-2020,2.78,--,2.78,1.00,"3,140,000.00"
BAKER HUGHES A GE CO LLC / BAKER H,Fixed Income,0.01,98.58,"3,161,735.08","3,161,735.08",Industrial,BF3SRX7,US05723KAD28,2.77,15-dic-2022,3.18,--,3.18,3.50,"3,185,000.00"
KEYSIGHT TECHNOLOGIES INC,Fixed Income,0.01,102.07,"3,158,976.38","3,158,976.38",Industrial,BD1WWT8,US49338LAE39,4.60,06-abr-2027,4.29,--,4.29,6.54,"3,035,000.00"
IBM CORP,Fixed Income,0.01,122.05,"3,153,469.56","3,153,469.56",Industrial,7519576,US459200BB69,5.88,29-nov-2032,3.80,--,3.80,9.74,"2,548,000.00"
COCA-COLA CO,Fixed Income,0.01,101.72,"3,156,952.17","3,156,952.17",Industrial,B4XG1B0,US191216AV26,3.30,01-sep-2021,2.58,--,2.58,2.36,"3,100,000.00"
GSMS_18-GS10 A5,Fixed Income,0.01,104.99,"3,154,264.25","3,154,264.25",Hipotecas Comerciales Respaldadas por Activos,--,US36250SAE90,4.16,10-jul-2051,3.52,--,3.52,7.45,"3,000,000.00"
KRAFT HEINZ FOODS CO,Fixed Income,0.01,99.58,"3,157,288.08","3,157,288.08",Industrial,BD06XZ4,US50077LAH96,2.80,02-jul-2020,3.13,--,3.13,1.24,"3,153,000.00"
DOLLAR TREE INC,Fixed Income,0.01,97.29,"3,157,802.67","3,157,802.67",Industrial,BFY8ZY3,US256746AH16,4.20,15-may-2028,4.56,--,4.56,7.41,"3,200,000.00"
CANADIAN NATIONAL RAILWAY COMPANY,Fixed Income,0.01,88.98,"3,151,668.42","3,151,668.42",Industrial,BD81YW5,US136375CK60,3.20,02-ago-2046,3.85,--,3.85,17.22,"3,527,000.00"
